alias,activities,address,venue_id,venue_name,location_name,display_rating_total,display_rating_average
skybox-st-paul-saint-paul,Strength Training,"Address(address_line0=null, address_line1=2327 Wycliff Street Suite 150 A, address_line2=null, city=Saint Paul, state=MN, zip_code=55114)",84379,Skybox,St. Anthony Park,5,5.0
stretchlab-wellesley,"Stretching,Livestream stretching","Address(address_line0=, address_line1=200B Linden Street, address_line2=, city=Wellesley, state=MA, zip_code=02481)",66934,StretchLab,Wellesley,4,5.0
viracity-fitness-maple-grove,"Strength Training,Yoga","Address(address_line0=null, address_line1=6818 Hemlock Lane North, address_line2=null, city=Maple Grove, state=MN, zip_code=55369)",85069,Viracity,Maple Grove,4,5.0
crossfit-mkg-seattle,Strength Training,"Address(address_line0=, address_line1=1557 NE 145th , address_line2=, city=Seattle, state=WA, zip_code=98155)",51081,CrossFit MKG,Northgate,12,4.6666665
farrells-extreme-bodyshaping-new-hope,"Boxing,Strength Training","Address(address_line0=, address_line1=7550 42nd Avenue North, address_line2=, city=New Hope, state=MN, zip_code=55427)",60193,Farrell's Extreme Bodyshaping ,Oakdale,42,4.2380953
woo-woo-company-washington,,"Address(address_line0=null, address_line1=, address_line2=, city=Washington, state=DC, zip_code=)",80141,Woo Woo Company,,10,4.4
go-hard-mma-and-fitness-portland,Martial Arts,"Address(address_line0=, address_line1=1424 Northeast 181st Avenue, address_line2=, city=Portland, state=OR, zip_code=97230)",49705,Go Hard MMA & Fitness,Gresham,10,5.0
urban-recess-portland,Strength Training,"Address(address_line0=SABIN SCHOOL, address_line1=4013 NE 18th Ave, address_line2=null, city=Portland, state=OR, zip_code=97212)",26302,Urban Recess,Alameda,90,4.522222
chevy-chase-athletic-club,Strength Training,"Address(address_line0=, address_line1=5454 Wisconsin Ave, address_line2=, city=Chevy Chase, state=MD, zip_code=20815)",50802,Chevy Chase Athletic Club,Bethesda / Chevy Chase,73,4.1232877
the-fitness-collective-san-francisco,,"Address(address_line0=null, address_line1=, address_line2=, city=San Francisco, state=CA, zip_code=)",80194,The Fitness Collective,,20,4.7
get-fit-with-richard-sandy,Strength Training,"Address(address_line0=null, address_line1=218 Cottage Avenue, address_line2=, city=Sandy, state=UT, zip_code=84070)",61461,Get Fit With Richard,Sandy,1,1.0
meghan-field-training-honest-training-portland,Strength Training,"Address(address_line0=null, address_line1=4016 Northeast Fremont Street, address_line2=null, city=Portland, state=OR, zip_code=97212)",77428,Meghan Field Training,North Portland,3,4.6666665
am-coffee-studio-toronto,Yoga,"Address(address_line0=, address_line1=2233 Dundas Street West, address_line2=, city=Toronto, state=ON, zip_code=M6R 1X6)",71937,AM Coffee Studio,,38,4.7894735
bhavana-portland,"Livestream meditation,Livestream yoga","Address(address_line0=null, address_line1=1300 SE Stark St, address_line2=null, city=Portland, state=OR, zip_code=97214)",80136,Bhavana,,4,5.0
club-pilates-live-arden-hills,"Stretching,Livestream barre,Livestream HIIT,Pilates,Livestream pilates,Strength Training,Livestream stretching","Address(address_line0=null, address_line1=3845 Lexington Avenue North, Suite 111, address_line2=null, city=Arden Hills, state=MN, zip_code=55126)",80566,Club Pilates Live,,12,4.5833335
get-primped-pasadena,"Lashes,Blowout","Address(address_line0=null, address_line1=30 N. Raymond Ave #4, address_line2=null, city=Pasadena, state=CA, zip_code=91103)",82376,Get Primped,Pasadena,4,5.0
pinup-salon-seattle,"Brows,Blowout,Hair removal","Address(address_line0=null, address_line1=2255 Harbor Avenue Southwest, address_line2=null, city=Seattle, state=WA, zip_code=98126)",68362,Pinup Salon,West Seattle,9,4.4444447
modern-acupuncture-yorba-linda,Acupuncture,"Address(address_line0=, address_line1=18345 Imperial Hwy, address_line2=, city=Yorba Linda, state=CA, zip_code=92886)",55868,Modern Acupuncture,Yorba Linda,9,4.4444447
jazzercise-east-waldorf,Dance,"Address(address_line0=, address_line1=10 Irongate Dr, address_line2=Suite D, city=Waldorf, state=MD, zip_code=20602)",38578,Jazzercise ,Waldorf,23,4.521739
anytime-fitness-hastings,Gym Time,"Address(address_line0=, address_line1=1355 South Frontage Road, address_line2=, city=Hastings, state=MN, zip_code=55033)",52837,Anytime Fitness - Hastings,Cottage Grove,9,4.7777777
rivers-edge-yoga-alexandria,Yoga,"Address(address_line0=null, address_line1=300 Montgomery St, address_line2=Suite 201, city=Alexandria, state=VA, zip_code=22314)",23696,River's Edge Yoga,Alexandria,100+,4.3492823
temple-training-leesburg,"Personal Training,Strength Training","Address(address_line0=, address_line1=604 S. King Street, address_line2=#006, city=Leesburg, state=VA, zip_code=20175)",51341,Temple Training,Leesburg,6,5.0
optimum-sports-and-fitness-chantilly-dsjz,"Boxing,Strength Training","Address(address_line0=, address_line1=4465 Brookfield Corporate Drive Suite 106, address_line2=, city=Chantilly, state=VA, zip_code=20151)",61188,Optimum Sports and Fitness,,5,5.0
polander-academy-of-martial-arts-bethesda,Martial Arts,"Address(address_line0=, address_line1=5017 Wilson Lane, address_line2=, city=Bethesda, state=MD, zip_code=20814)",45054,Polander Academy of Martial Arts-Bethesda,Bethesda / Chevy Chase,6,4.8333335
pur-movement-richmond,"Dance,Barre,Strength Training","Address(address_line0=null, address_line1=11180 Coppersmith Pl, address_line2=#123, city=Richmond, state=BC, zip_code=V7A 5G8)",27006,PUR Movement,Richmond,1000+,4.6644683
title-boxing-club-highland-heights-cleveland,"Boxing,Strength Training,Martial Arts","Address(address_line0=, address_line1=779 Alpha Dr, address_line2=, city=Cleveland, state=OH, zip_code=44143)",44998,TITLE Boxing Club ,,100+,4.8307
the-academy-at-collide-theatrical-dance-company-saint-paul,Dance,"Address(address_line0=, address_line1=755 Prior Avenue North, address_line2=, city=Saint Paul, state=MN, zip_code=55104)",60461,The Academy at Collide Theatrical Dance Company,,6,4.6666665
platinum-yoga-rosemount,Yoga,"Address(address_line0=null, address_line1=14879 S Robert Trail, address_line2=, city=Rosemount, state=MN, zip_code=55068)",25225,Platinum Yoga,Rosemount,22,4.7727275
the-club-at-gig-harbor,"Low-credit livestreams,Yoga,Strength Training,Cycling","Address(address_line0=, address_line1=3201 Jahn Avenue Northwest, address_line2=, city=Gig Harbor, state=WA, zip_code=98335)",73761,The Club at Gig Harbor,Tacoma,4,4.75
beauty-secrets-skin-care-and-threading-studio-los-angeles,"Facial,Hair removal","Address(address_line0=null, address_line1=12833 West Washington Boulevard, address_line2=null, city=Los Angeles, state=CA, zip_code=90066)",85488,Beauty Secrets Skin Care & Threading Studio,Central LA,3,5.0
conquer-ninja-gyms-woodbury,"Gym Time,Strength Training","Address(address_line0=, address_line1=707 Commerce Drive , address_line2=Suite 120, city=Woodbury, state=MN, zip_code=55125)",48514,Conquer Ninja Gyms ,Woodbury,19,4.6842103
glossy-nail-beauty-spa-hingham,"Pedicure,Manicure","Address(address_line0=null, address_line1=184 Lincoln Street, address_line2=null, city=Hingham, state=MA, zip_code=02043)",85062,Glossy Nail + Beauty Spa,,2,5.0
averie-nail-spa-cohasset,"Pedicure,Manicure","Address(address_line0=null, address_line1=132 Chief Justice Cushing Highway, address_line2=null, city=Cohasset, state=MA, zip_code=02025)",85322,Averie Nail Spa,,2,5.0
kims-tae-kwon-do-renton,Martial Arts,"Address(address_line0=null, address_line1=4602 NE Sunset Blvd, address_line2=null, city=Renton, state=WA, zip_code=98059)",34208,Kim's Tae Kwon Do,Renton,6,4.8333335
pacers-running-clarendon-arlington,Running,"Address(address_line0=, address_line1=3100 Clarendon Boulevard, address_line2=, city=Arlington, state=VA, zip_code=22201)",58299,Pacers Running,Court House,7,4.857143
moving-to-heal-barefoot-movement-program-redmond,"Dance,Yoga","Address(address_line0=Emerald City Judo, address_line1=14950 NE 95th St, address_line2=Suite A/B, city=Redmond, state=WA, zip_code=98052)",29066,Moving To Heal Barefoot Movement Program,Redmond,11,4.181818
cynthia-k-salon-boston,"Haircut,Blowout","Address(address_line0=null, address_line1=35 Newbury Street, address_line2=null, city=Boston, state=MA, zip_code=02116)",83734,Cynthia K Salon,South End,3,5.0
rebel-studio-avon,"Dance,Yoga,Strength Training,Cycling","Address(address_line0=null, address_line1=5055 East US Highway 36, Suite 101, address_line2=null, city=Avon, state=IN, zip_code=46123)",75019,Rebel Studio,Avon,1,5.0
pxp-endurance-carmel,"Strength Training,Cycling","Address(address_line0=, address_line1=13686 N Meridian St, address_line2=, city=Carmel, state=IN, zip_code=46032)",63989,PXP Endurance,,1,5.0
connor-voss-washington,Yoga,"Address(address_line0=, address_line1=1330 U St NW, address_line2=3rd Floor, city=Washington, state=DC, zip_code=20009)",70418,Connor Voss,8740,4,4.5
my-mani-pedi-spa-boston,"Pedicure,Manicure","Address(address_line0=null, address_line1=546 Tremont St # A, Boston, MA 02116, United States, address_line2=null, city=Boston, state=null, zip_code=02116)",84707,My Mani Pedi Spa,,3,5.0
escape-day-spa-culver-city,"Massage,Sports recovery","Address(address_line0=null, address_line1=11497 Jefferson Blvd, address_line2=null, city=Culver City, state=CA, zip_code=90230)",83289,Escape Day Spa,Inglewood,5,4.8
club-pilates-redlands,"Stretching,Pilates,Strength Training","Address(address_line0=null, address_line1=450 West Stuart Avenue, address_line2=null, city=Redlands, state=CA, zip_code=92374)",82113,Club Pilates ,Redlands,4,4.25
daily-calm-malibu,Massage,"Address(address_line0=null, address_line1=23410 Civic Center Way, address_line2=Suite E-1, city=Malibu, state=CA, zip_code=90265)",55000,Daily Calm,Santa Monica,59,4.677966
jazzercise-fairfax-ex3l,Dance,"Address(address_line0=null, address_line1=5625 Revercomb Ct, address_line2=null, city=Fairfax, state=VA, zip_code=22030)",34687,Jazzercise,Fairfax,66,4.212121
suburban-salsa-productions-chantilly,Dance,"Address(address_line0=, address_line1=Inside Picante! Restaurant, 14511 Lee Jackson Memorial Highway, address_line2=, city=Chantilly, state=VA, zip_code=20151)",68870,Suburban Salsa Productions - Chantilly,Chantilly,2,5.0
high-performance-fitness-chantilly,Strength Training,"Address(address_line0=, address_line1=14290 Sullyfield Circle, address_line2=, city=Chantilly, state=VA, zip_code=20151)",75287,High Performance Fitness,Chantilly,2,5.0
fitness-stop-falls-church,Strength Training,"Address(address_line0=, address_line1=2230 George C Marshall Dr, address_line2=, city=Falls Church, state=VA, zip_code=22043)",48455,Fitness Stop,,4,4.0
row-house-westport,Rowing,"Address(address_line0=, address_line1=380 Post Road East, address_line2=, city=Westport, state=CT, zip_code=06880)",61894,Row House,Westport,100+,4.8297873
elite-brazilian-jiu-jitsu-everett,"Dance,Strength Training,Martial Arts","Address(address_line0=null, address_line1=2221 Everett Ave, address_line2=Suite 103, city=Everett, state=WA, zip_code=98201)",24131,Elite Brazilian Jiu Jitsu,Everett,0,0.0
ceragem-healing-center-buena-park,"Massage,Sports recovery","Address(address_line0=, address_line1=6771 Beach Boulevard, address_line2=Suite G, city=Buena Park, state=CA, zip_code=90621)",70376,Ceragem Healing Center ,Buena Park,4,5.0
shakra-yoga-and-fitness-shakopee,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=110 1/2 First Ave East, address_line2=, city=Shakopee, state=MN, zip_code=55379)",57740,ShakRa Yoga & Fitness,,21,4.4761906
skin-gallery-granada-hills,"Facial,Massage","Address(address_line0=null, address_line1=10349 Balboa Blvd St, address_line2=Suite 201, city=Granada Hills, state=CA, zip_code=91344)",52354,Skin Gallery,Granada Hills,15,4.6
lululemon-cow-hollow-san-francisco,Running,"Address(address_line0=, address_line1=1981 Union Street, address_line2=, city=San Francisco, state=CA, zip_code=94123)",56344,Lululemon ,,13,4.6153846
portland-running-co-and-run-pub,"Free,Running","Address(address_line0=null, address_line1=2258 NW Raleigh St., address_line2=null, city=Portland, state=OR, zip_code=97210)",53155,Portland Running Co. & Run Pub,Buckman,4,5.0
portland-running-co-the-clearing-cafe-trail-run,"Free,Running","Address(address_line0=, address_line1=2772 Northwest Thurman Street, address_line2=, city=Portland, state=OR, zip_code=97210)",53107,Portland Running Co ,,3,5.0
rynofitness-vancouver,Strength Training,"Address(address_line0=, address_line1=14511 Northeast 10th Avenue, address_line2=Unit F, city=Vancouver, state=WA, zip_code=98685)",76558,Rynofitness,Vancouver,1,5.0
revolution-parkour-beaverton,"Strength Training,Running","Address(address_line0=, address_line1=5651 Southwest Arctic Drive, address_line2=, city=Beaverton, state=OR, zip_code=97005)",53636,Revolution Parkour Beaverton,Beaverton,4,5.0
escape-to-yoga-sherwood-n6iz,Yoga,"Address(address_line0=, address_line1=22520 SW Washington, address_line2=, city=Sherwood, state=OR, zip_code=97140)",24500,Escape To Yoga,Sherwood,1,5.0
pilates-story-san-francisco,Pilates,"Address(address_line0=, address_line1=183 West Portal Avenue, address_line2=, city=San Francisco, state=CA, zip_code=94127)",58164,Pilates Story,West Portal,32,4.84375
brrrrr-cryotherapy-san-rafael,Cryotherapy,"Address(address_line0=, address_line1=143A 3rd Street, address_line2=, city=San Rafael, state=CA, zip_code=94901)",51210,Brrrrr Cryotherapy,San Rafael,95,4.8736844
clarofitness-ashton-san-francisco,"Dance,Strength Training","Address(address_line0=, address_line1=387 Ashton Ave., address_line2=, city=San Francisco, state=CA, zip_code=94112)",73160,ClaRofitness ,Alameda,3,4.6666665
the-tan-spa-fountain-valley,,"Address(address_line0=, address_line1=8780 Warner Ave, address_line2=, city=Fountain Valley, state=CA, zip_code=92708)",39427,The Tan Spa ,Fountain Valley,100+,4.476744
the-fitness-equation-south-riding-chantilly,"Dance,Stretching,Boxing,Barre,Pilates,Yoga,Strength Training,Cycling","Address(address_line0=null, address_line1=43360 Defender Drive, address_line2=null, city=Chantilly, state=VA, zip_code=20152)",78953,The Fitness Equation ,South Riding,2,5.0
november-project-seattle,Running,"Address(address_line0=, address_line1=2101 N Northlake Way, address_line2=, city=Seattle, state=WA, zip_code=98103)",46371,November Project ,,20,4.5
chestnut-forks-athletic-club-warrenton,"Personal Training,Gym Time,Barre,Strength Training,Yoga,Tennis,Cycling","Address(address_line0=, address_line1=6379 Airlie Rd, address_line2=, city=Warrenton, state=VA, zip_code=20187)",56504,Chestnut Forks Athletic Club,Gainesville,2,5.0
danas-bootcamp-ashburn,Strength Training,"Address(address_line0=, address_line1=20099 Ashbrook Place, #190, address_line2=, city=Ashburn, state=, zip_code=20147)",76537,Dana's Bootcamp,Ashburn,1,5.0
evolution-performance-training-rockville-sportsplex-ashburn,Strength Training,"Address(address_line0=, address_line1=44600 Guilford Dr, address_line2=Suite 100, city=Ashburn , state=VA, zip_code=20147)",51202,Evolution Performance Training ,5th Street Northeast,2,3.0
team-passos-jiu-jitsu-sterling,Martial Arts,"Address(address_line0=, address_line1=22446 Davis Dr #153, address_line2=, city=Sterling, state=, zip_code=20164)",54197,Team Passos Jiu Jitsu,Sterling,1,5.0
caio-terra-academy-sterling-piranha-bjj-mma-and-fitness,"Boxing,Martial Arts","Address(address_line0=, address_line1=21430 Cedar Dr STE 120, address_line2=, city=Sterling, state=VA, zip_code=20164)",56409,Caio Terra Academy,Sterling,2,5.0
sarge-athletics-ijamsville,Strength Training,"Address(address_line0=null, address_line1=10082 Tyler Court, address_line2=, city=Ijamsville, state=MD, zip_code=21754)",61358,Sarge Athletics,,2,5.0
focused-on-fitness-falls-church,Strength Training,"Address(address_line0=, address_line1=2941 Fairview Park Dr, address_line2=, city=Falls Church , state=VA, zip_code=22042)",56731,Focused On Fitness,Fairfax,1,5.0
fight-into-fitness-rockville,Boxing,"Address(address_line0=, address_line1=15213 Display Court, address_line2=, city=Rockville, state=MD, zip_code=20850)",47722,Fight Into Fitness,,1,5.0
cor-fit-arlington,Strength Training,"Address(address_line0=null, address_line1=5533 16th Street North, address_line2=null, city=Arlington, state=VA, zip_code=22205)",72833,COR FIT,Arlington,1,5.0
