alias,activities,address,venue_id,venue_name,location_name,display_rating_total,display_rating_average
base-sathorn-bangkok,Strength Training,"Address(address_line0=, address_line1=92/5 Sathorn Thani, address_line2=, city=Bangkok, state=, zip_code=10110)",43738,BASE ,,5000+,4.804878
bodhi-and-ride-cbd-melbourne,"Free livestreams,Cycling","Address(address_line0=, address_line1=8 Goldie Pl, address_line2=, city=Melbourne, state=, zip_code=3000)",38297,Bodhi & Ride,CBD,5000+,4.7951703
jyan-yoga-singapore,"Free livestreams,Strength Training,Yoga","Address(address_line0=, address_line1=64A Prinsep Street, address_line2=, city=Singapore, state=, zip_code=188667)",56845,Jyan Yoga,,5000+,4.7713737
volume-hong-kong,Strength Training,"Address(address_line0=, address_line1=17/F, Li Dong Building  , address_line2=No.9 Li Yuen Street East Central , city=Hong Kong, state=, zip_code=0000)",49367,VOLUME,,5000+,4.7475376
mindful-alchemy-singapore,"Livestream meditation,Low-credit livestreams,Meditation","Address(address_line0=null, address_line1=183 Jln Pelikat, 01-62/63,, address_line2=null, city=Singapore, state=null, zip_code=537643)",68517,Mindful Alchemy,,100+,4.875
freedom-yoga-holland-village-singapore,Yoga,"Address(address_line0=, address_line1=25E Lor Liput, address_line2=, city=Singapore, state=null, zip_code=277736)",41694,Freedom Yoga,,5000+,4.680438
cycology-selangor,Cycling,"Address(address_line0=PJ Palms Sport Centre, Lot P, address_line1=Lorong Sultan, Seksyen 52, address_line2=Kuala Lumpur, city=Selangor, state=null, zip_code=46200)",43643,Cycology,,5000+,4.8148437
tirisula-yoga-smith-street-singapore,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=50B Smith Street, address_line2=, city=Singapore, state=, zip_code=058958)",44543,Tirisula Yoga,,5000+,4.749781
fit-eleven-singapore,"Pilates,Yoga","Address(address_line0=null, address_line1=239 Jalan Besar, address_line2=null, city=Singapore, state=null, zip_code=208912)",41603,Fit Eleven,,5000+,4.631627
kx-pilates-potts-point-sydney,Pilates,"Address(address_line0=, address_line1=Shop 2, 5-15 Orwell Street, Potts Point , address_line2=, city=Sydney , state=, zip_code=2011)",70070,KX Pilates ,,1000+,4.870261
the-faculty-previously-the-yoga-co-singapore,"Low-credit livestreams,Barre,Strength Training,Yoga,Livestream strength training,Livestream yoga","Address(address_line0=, address_line1=723 North Bridge Rd, address_line2=, city=Singapore, state=, zip_code=198691)",41337,The Faculty,,5000+,4.7419715
yoga-chinatown-chinatown-singapore,Yoga,"Address(address_line0=, address_line1=28A Pagoda Street, address_line2=, city=Singapore, state=, zip_code=059188)",43706,Yoga+ - Chinatown,,5000+,4.743335
koa-recovery-waterloo,Sports recovery,"Address(address_line0=, address_line1=143-159 Botany Rd, address_line2=Shop 1, city=Waterloo, state=, zip_code=2017)",40623,Koa Recovery,Waterloo,500+,4.882995
box-office-fitness-singapore,Boxing,"Address(address_line0=, address_line1=35 North Canal Road  #03-01, address_line2=, city=Singapore, state=, zip_code=059291)",42021,Box Office Fitness,,5000+,4.789445
movement-and-sports-medicine-centre-wellness-singapore,Sports recovery,"Address(address_line0=, address_line1=151 Kitchener Road , address_line2=, city=Singapore, state=, zip_code=208526)",63274,Movement & Sports Medicine Centre ,,100+,4.875817
body-temple-singapore,Sports recovery,"Address(address_line0=, address_line1=75E Loewen Rd, address_line2=, city=Singapore, state=null, zip_code=248845)",41611,Body Temple,,500+,4.809074
yoga-tanjong-pagar-tanjong-pagar-singapore,Yoga,"Address(address_line0=, address_line1=89B Tanjong Pagar Road, address_line2=, city=Singapore , state=, zip_code=088510)",42565,Yoga+ - Tanjong Pagar,,5000+,4.7222843
hot-yo-studio-kuala-lumpur,Yoga,"Address(address_line0=, address_line1=Jalan 24/70a, address_line2=, city=Kuala Lumpur, state=, zip_code=50480)",42970,Hot Yo Studio,,5000+,4.6934266
the-cubic-fitness-bangkok,"Low-credit livestreams,Strength Training,Livestream strength training","Address(address_line0=null, address_line1=540 The Mercury Ville, Ploenchit Road, Lumpini, Pathumwan, address_line2=null, city=Bangkok, state=null, zip_code=10330)",68883,The Cubic Fitness,,1000+,4.855383
cheeks-thai-boxing-club-ekamai-bangkok,Martial Arts,"Address(address_line0=, address_line1=10, Sukhhumvit Soi 63, address_line2=, city=Bangkok, state=, zip_code=10120)",44533,Cheeks Thai Boxing Club ,,1000+,4.8325047
stretch-yoga-cbd-brisbane,"Pilates,Yoga","Address(address_line0=, address_line1=129 Margaret St, address_line2=Level 2, city=Brisbane City, state=, zip_code=4000)",32383,Stretch Yoga CBD,CBD,1000+,4.655738
nithya-priyan-school-of-yoga-singapore,"Yoga,Livestream yoga","Address(address_line0=, address_line1=235a South Bridge Road, address_line2=, city=Singapore, state=, zip_code=058784)",48825,Nithya Priyan School of Yoga,,5000+,4.789817
kx-pilates-booragoon,Pilates,"Address(address_line0=, address_line1=4a/82 Norma Rd, address_line2=, city=Booragoon, state=, zip_code=6154)",38534,KX Pilates,Booragoon,1000+,4.8192916
revolution-singapore-cecil-street,Cycling,"Address(address_line0=, address_line1=Level 2, 137 Cecil Street, address_line2=, city=Singapore, state=, zip_code=069537)",75167,Revolution Singapore,,5000+,4.7178516
alchemy-cryotherapy-centre-south-yarra,Cryotherapy,"Address(address_line0=, address_line1=6B Daly Street, address_line2=, city=South Yarra, state=, zip_code=3141)",57080,Alchemy Cryotherapy Centre,South Yarra,100+,4.716418
kru-muay-thai-hong-kong,Martial Arts,"Address(address_line0=, address_line1=153 Queen's Road Central, address_line2=14/F, Siu Ying Commercial Building, city=Hong Kong, state=, zip_code=999077)",48157,Kru Muay Thai,,1000+,4.8048315
the-well-bondi-bondi-beach,Strength Training,"Address(address_line0=, address_line1=78 Campbell Parade, address_line2=, city=Bondi Beach, state=, zip_code=2026)",39688,The Well Bondi,Bondi Beach,5000+,4.701806
kx-pilates-unley-malvern,Pilates,"Address(address_line0=, address_line1=227 Unley Rd, address_line2=, city=Malvern, state=, zip_code=5061)",37759,KX Pilates,Unley,500+,4.861607
active-fitness-labs-singapore,"Low-credit livestreams,Boxing,Strength Training,Cycling,Livestream boxing","Address(address_line0=, address_line1=25 Upper East Coast Road, address_line2=, city=Singapore, state=, zip_code=455290)",42730,Active Fitness Labs,,5000+,4.7723184
soho-yoga-grange,"Yoga,Livestream yoga","Address(address_line0=, address_line1=Shop 2 & 3, 16 Blandford Street, address_line2=, city=Grange, state=, zip_code=4051)",34336,SoHo Yoga - Grange,Newmarket,500+,4.8522015
stretch-yoga-holland-park-holland-park-west,"Pilates,Strength Training,Yoga,Prenatal","Address(address_line0=, address_line1=1/967 Logan Rd, address_line2=, city=Holland Park West, state=, zip_code=4121)",32384,Stretch Yoga Holland Park,Holland Park,500+,4.756757
hippie-hub-petaling-jaya,Yoga,"Address(address_line0=, address_line1=Hippie Hub, address_line2=Jalan PJU 8/3a, Damansara Perdana, city=Petaling Jaya, state=, zip_code=47820)",43380,Hippie Hub,,5000+,4.746491
beatx-studio-singapore,"Pilates,Strength Training,Cycling","Address(address_line0=, address_line1=PLUS (formerly GSH PLAZA), 20 Cecil Street, #06-03, address_line2=, city=Singapore, state=, zip_code=049705)",49179,BEATX Studio,,5000+,4.7181106
this-is-yoga-randwick-and-live-stream,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=34 St Pauls St, address_line2=, city=Randwick, state=, zip_code=2031)",36640,This Is Yoga,Randwick,5000+,4.784445
sweatspa-great-eastern-mall-kuala-lumpur,Sauna,"Address(address_line0=, address_line1=Great Eastern Mall, 303, Jalan Ampang, Desa Pahlawan, address_line2=, city=Kuala Lumpur, state=, zip_code=55000)",73111,Sweatspa ,,100+,4.8018017
the-garage-singapore,Strength Training,"Address(address_line0=, address_line1=17 Lorong Kilat, address_line2=#01-11, city=Singapore, state=, zip_code=598139)",47180,The Garage,,1000+,4.8600855
cycology-club-surry-hills,"Low-credit livestreams,Cycling","Address(address_line0=, address_line1=350 Bourke St, address_line2=, city=Surry Hills, state=, zip_code=2010)",39672,Cycology Club,Surry Hills,1000+,4.856841
the-senses-therapy-singapore,"Livestream meditation,Low-credit livestreams,Meditation,Yoga,Livestream yoga","Address(address_line0=, address_line1=228A South Bridge Road, address_line2=, city=Singapore, state=, zip_code=058777)",60114,The Senses Therapy,,1000+,4.6545987
yab-yum-yoga-inner-city-perth,Yoga,"Address(address_line0=, address_line1=260 Stirling Street, address_line2=, city=Perth, state=, zip_code=6000)",68949,Yab Yum Yoga,,500+,4.843844
jr-fitness-singapore,"Dance,Low-credit livestreams,Strength Training,Livestream strength training,Livestream dance","Address(address_line0=, address_line1=1 Coleman Street, address_line2=#B1-19, city=Singapore, state=, zip_code=179803)",42592,JR Fitness,,5000+,4.6738334
union-strength-kuala-lumpur,Gym Time,"Address(address_line0=, address_line1=60 Jalan Sri Hartamas 1, address_line2=Hartamas Shopping Centre, Level 1, city=Kuala Lumpur, state=, zip_code=50480)",42769,Union Strength,,5000+,4.756531
viva-pilates-studios-clayfield,"Pilates,Strength Training","Address(address_line0=, address_line1=8/708 Sandgate Rd, address_line2=, city=Clayfield, state=QLD, zip_code=4011)",38471,VIVA Pilates Studios,Clayfield,100+,4.817901
boom-cecil-singapore,"Boxing,Strength Training","Address(address_line0=, address_line1=62 Cecil St, address_line2=, city=Singapore, state=null, zip_code=049710)",41505,boOm,,5000+,4.863139
xp-fitness-hub-hong-kong,"Dance,Strength Training","Address(address_line0=, address_line1=4F, 9 Li Yuen St East, address_line2=Central, city=Hong Kong, state=, zip_code=999077)",43651,XP Fitness Hub,,5000+,4.6794634
kx-pilates-north-adelaide,Pilates,"Address(address_line0=, address_line1=KX Pilates North Adelaide, address_line2=, city=North Adelaide, state=, zip_code=5006)",38533,KX Pilates,North Adelaide,500+,4.770077
kx-pilates-crows-nest,Pilates,"Address(address_line0=, address_line1=Suite 2, Level 1, 77 Willoughby Road, address_line2=, city=Crows Nest, state=, zip_code=2065)",53868,KX Pilates ,Crows Nest,1000+,4.831883
boheme-body-varsity-lakes,Yoga,"Address(address_line0=Christine Corner Shopping Centre, address_line1=221 Christine Ave, address_line2=Shop 26 , city=Varsity Lakes, state=, zip_code=4227)",41427,Boheme + Body ,,100+,4.8610272
barre-body-sydney-cbd,Barre,"Address(address_line0=, address_line1=Level 1, 160 Castlereagh St, address_line2=, city=Sydney, state=, zip_code=2000)",33516,Barre Body,CBD,5000+,4.6956325
kx-pilates-fremantle,Pilates,"Address(address_line0=, address_line1=31-33 Queen Victoria Street, address_line2=, city=Fremantle, state=, zip_code=6160)",50027,KX Pilates,Fremantle,500+,4.8323107
knockout-bkk-bangkok,Boxing,"Address(address_line0=, address_line1=3rd Floor Seenspace, 251/1 Sukhumvit 55, Thonglor Soi 13, Klongton Nua, Wattana, address_line2=, city=Bangkok, state=, zip_code=10110)",53617,Knockout BKK,,1000+,4.7734876
sync-cycle-east-coast-road-singapore,Cycling,"Address(address_line0=, address_line1=282 East Coast Road, address_line2=, city=Singapore , state=, zip_code=428946)",69860,Sync Cycle ,,1000+,4.7889447
the-lab-sukhumvit-bangkok,"Low-credit livestreams,Boxing,Barre,Strength Training,Livestream strength training,Cycling","Address(address_line0=, address_line1=RSU Tower Sukhumvit 31, address_line2=2nd Floor, Khlong Tan, Khlong Toei, city=Bangkok, state=, zip_code=10110)",44511,The LAB Sukhumvit ,,5000+,4.809996
nest-yoga-wembley,Yoga,"Address(address_line0=, address_line1=357 Cambridge St, address_line2=Shop #5, city=Wembley, state=, zip_code=6014)",34899,Nest Yoga,Wembley,1000+,4.8867617
pilates-station-bangkok-sanamotion,Pilates,"Address(address_line0=, address_line1=Jasmine City Building (2nd Floor), address_line2=Pilates Station Bangkok, city=Bangkok, state=, zip_code=10110)",44598,Pilates Station Bangkok ,,1000+,4.706241
eastwest-yoga-ponsonby-auckland,"Barre,Yoga","Address(address_line0=, address_line1=26 Ponsonby Road, address_line2=, city=Auckland, state=, zip_code=1011)",46519,eastwest yoga,,1000+,4.792759
absolute-you-commons-thonglor-17-bangkok,"Pilates,Yoga,Cycling","Address(address_line0=, address_line1=Soi Thong Lo 17 The Commons, address_line2=2nd Floor Wattana 10, city=Bangkok, state=, zip_code=10110)",44209,Absolute You,,1000+,4.7049303
studio-pilates-international-adelaide-city-gnfd,Pilates,"Address(address_line0=, address_line1=9 Young St, address_line2=, city=Adelaide, state=, zip_code=5000)",41081,Studio Pilates International,CBD,500+,4.936479
absolute-you-the-circle-ratchapruk-bangkok,"Pilates,Yoga,Cycling","Address(address_line0=, address_line1=39 Ratchaphruek Road, address_line2=2nd Fl., The Circle Ratchapruk (Zone Villa Market), Ratchaphruek, city=Bangkok, state=, zip_code=0)",44200,Absolute You,,1000+,4.73072
boom-anson-singapore,"Boxing,Strength Training","Address(address_line0=, address_line1=79 Anson Road, address_line2=#22-01, city=Singapore, state=, zip_code=049710)",56547,boOm ,,1000+,4.805578
science-of-fitness-west-end,"Gym Time,Strength Training","Address(address_line0=, address_line1=282 Montague Road, address_line2=, city=West End, state=, zip_code=4101)",34388,Science of Fitness,West End,100+,4.848297
adeva-spa-retreat-one-farrer-hotel-singapore,"Facial,Massage","Address(address_line0=, address_line1=1 Farrer Park Station Road, address_line2=, city=Singapore, state=, zip_code=Singapore)",52905,Adeva Spa Retreat,,1000+,4.66025
the-flow-studio-yoga-kuala-lumpur,"Pilates,Yoga","Address(address_line0=, address_line1=7 Jalan Riong, address_line2=, city=Kuala Lumpur, state=, zip_code=59100)",44758,The Flow Studio,,5000+,4.710793
studio-pilates-international-oxley,"Gym Time,Pilates","Address(address_line0=, address_line1=1/92 Lincoln St, address_line2=, city=Oxley, state=QLD, zip_code=4075)",36366,Studio Pilates International,Oxley,100+,4.936
zenko-yoga-noosa-noosaville,Yoga,"Address(address_line0=, address_line1=37 Gibson Rd, address_line2=, city=Noosaville, state=, zip_code=4566)",41455,Zenko Yoga,Noosaville,100+,4.7743363
little-mandarin-yoga-and-pilates-melbourne,"Yoga,Livestream yoga","Address(address_line0=, address_line1=37 Swanston St, address_line2=Level 2, city=Melbourne, state=, zip_code=3000)",37708,Little Mandarin Yoga & Pilates,CBD,5000+,4.79271
westward-cycle-auckland,Cycling,"Address(address_line0=, address_line1=5 Basque Road, Eden Terrace, address_line2=, city=Auckland, state=, zip_code=1021)",46757,Westward Cycle,,1000+,4.877315
rig-pilates-perth,"Low-credit livestreams,Pilates,Livestream pilates","Address(address_line0=, address_line1=236 Lord St, address_line2=, city=Perth, state=, zip_code=6000)",32403,Rig Pilates,CBD,1000+,4.7276945
yoga-arab-street-singapore,"Yoga,Livestream yoga","Address(address_line0=, address_line1=36B Arab Street, address_line2=, city=Singapore, state=, zip_code=199735)",42569,Yoga+ ,,5000+,4.777985
lords-recreation-centre-subiaco,"Swimming,Strength Training","Address(address_line0=, address_line1=3 Price St, address_line2=, city=Subiaco, state=, zip_code=6008)",32763,Lords Recreation Centre,Subiaco,1000+,4.633788
kx-pilates-canning-bridge-mount-pleasant,Pilates,"Address(address_line0=, address_line1=11 Ogilvie Road, address_line2=, city=Mount Pleasant, state=, zip_code=6153)",54921,KX Pilates,Applecross,500+,4.813534
studio-pilates-international-southport,"Pilates,Strength Training","Address(address_line0=, address_line1=Shop 13A, 73 Meron Street, address_line2=, city=Southport, state=, zip_code=4215)",57054,Studio Pilates International,,100+,4.986207
ministry-of-fitness-singapore,"Strength Training,Livestream strength training","Address(address_line0=, address_line1=7 Maxwell Rd, Annex B, address_line2= 06-01, city=Singapore, state=, zip_code=069111)",52184,Ministry of Fitness ,,1000+,4.835078
run-club-cremorne,"Rowing,Barre,Strength Training,Cycling,Running","Address(address_line0=, address_line1=98-100 Chestnut St, address_line2=, city=Cremorne, state=, zip_code=3121)",41142,Run Club,Richmond,1000+,4.883122
kx-pilates-northcote,Pilates,"Address(address_line0=, address_line1=336 High St, address_line2=, city=Northcote, state=VIC, zip_code=3070)",37773,KX Pilates,Northcote,1000+,4.7674637
queensland-ballet-west-end,Dance,"Address(address_line0=, address_line1=Montague Rd, address_line2=, city=West End, state=QLD, zip_code=4101)",36681,Queensland Ballet,West End,500+,4.8067374
bodylove-pilates-woollahra,"Low-credit livestreams,Livestream prenatal,Pilates,Livestream pilates,Postnatal,Prenatal","Address(address_line0=, address_line1=Suite 2, Level 1 118-122 Queen St, address_line2=, city=Woollahra, state=, zip_code=2025)",54592,BodyLove Pilates,Woollahra,1000+,4.8092165
