the-fore-london,"Strength Training,Outdoors","Address(address_line0=R7 building , address_line1=14-18 Handyside Street, address_line2=, city=London, state=, zip_code=N1C 4DN)",31777,The Fore,King's Cross,5000+,4.8195357
comfort-health-bristol,"Massage,Meditation","Address(address_line0=null, address_line1=11 Alma Vale Road, address_line2=null, city=Bristol, state=null, zip_code=BS8 2HL)",45728,Comfort Health,Clifton,100+,4.8461537
bootcamp-pilates-fulham-london,"Pilates,Livestream pilates","Address(address_line0=, address_line1=2 Fulham High St, address_line2=Fulham, city=London, state=, zip_code=SW6 3LQ)",26664,Bootcamp Pilates,Fulham,5000+,4.690435
the-life-centre-islington-london,Yoga,"Address(address_line0=null, address_line1=1 Britannia Row, address_line2=null, city=London, state=null, zip_code=N1 8QH)",29954,The Life Centre,Highbury / Islington,5000+,4.6592455
bikram-yoga-spain-chamberi-chamber-madrid,Yoga,"Address(address_line0=null, address_line1=46 Calle de Alonso Cano, address_line2=null, city=Madrid, state=null, zip_code=28003)",63103,Bikram Yoga Spain Chamberi,,500+,4.8018994
caring-for-you-treatments-bristol,Massage,"Address(address_line0=, address_line1=123 Lower Cheltenham Place, address_line2=Montpelier, city=Bristol, state=, zip_code=BS6 5LB)",43438,Caring for You Treatments,Montpelier,100+,4.8956833
juice-brothers-van-woustraat-amsterdam,Food and Drink,"Address(address_line0=null, address_line1=Van Woustraat 151, address_line2=null, city=Amsterdam, state=null, zip_code=1074 AJ)",68321,Juice Brothers,,1000+,4.795534
purus-victoria-osteopathy-and-sports-massage-london,Massage,"Address(address_line0=, address_line1=20 Palace Street , address_line2=Cardinal Place, city=London, state=, zip_code=SW1E 5BA)",68516,Purus (Victoria),,62,4.887097
equal-yoga-linnaeusstraat-amsterdam,Yoga,"Address(address_line0=, address_line1=30 Linnaeusstraat, address_line2=, city=Amsterdam, state=, zip_code=1092 CL)",55723,EQUAL Yoga,,5000+,4.641301
vesterbronx-gym-k0benhavn,"Personal Training,Gym Time,Boxing,Strength Training","Address(address_line0=, address_line1=76 Vesterbrogade, address_line2=, city=K0benhavn, state=, zip_code=1620)",56079,Vesterbronx Gym,,100+,4.756447
the-facial-goddess-london,Facial,"Address(address_line0=null, address_line1=Redhed, 7 Charlotte Place, address_line2=null, city=London, state=null, zip_code=W1T 1SQ)",63554,The Facial Goddess,Fitzrovia,58,4.9310346
anami-london,"Facial,Massage","Address(address_line0=, address_line1=167 City Road, address_line2=, city=London, state=, zip_code=EC1V 1AW)",60222,ANAMI London,,100+,4.8095236
stretch-london-ada-street,Yoga,"Address(address_line0=null, address_line1=6 Ada St, address_line2=, city=London, state=LND, zip_code=E8 4QU)",26849,Stretch London,London Fields,5000+,4.6565976
cool-training-hub-barcelona,"Free livestreams,Strength Training,Livestream strength training","Address(address_line0=, address_line1=Carrer de València, 395, address_line2=, city=Barcelona, state=, zip_code=08013)",62996,Cool Training Hub,,500+,4.8510637
manuel-guerra-skincare-clinic-london,Facial,"Address(address_line0=, address_line1=12 Horselydown Lane, address_line2=, city=London, state=, zip_code=SE1 2LN)",59941,Manuel Guerra Skincare Clinic,Southwark,100+,4.849741
rocycle-zuid-amsterdam,Cycling,"Address(address_line0=, address_line1=Gustav Mahlerlaan 635, 1082 MX Amsterdam, address_line2=, city=Amsterdam, state=, zip_code=1082 MX)",61027,Rocycle,,5000+,4.6273
the-floatworks-vauxhall-london,Float,"Address(address_line0=, address_line1=17b Saint George Wharf, address_line2=, city=London, state=, zip_code=SW8 2LE)",62893,The Floatworks,Vauxhall,51,4.9215684
crank-peckham-london,"Strength Training,Cycling","Address(address_line0=, address_line1=133 Copeland Road Peckham, address_line2=, city=London, state=, zip_code=SE15 3SN)",45668,CRANK,Peckham,5000+,4.7723308
revive-balham-and-tooting-london,"Low-credit livestreams,Pilates,Yoga,Livestream yoga","Address(address_line0=null, address_line1=45 Balham High Road, address_line2=null, city=London, state=null, zip_code=SW12 9AN)",46669,REVIVE,,5000+,4.802254
yogarise-covent-garden-london,"Yoga,Postnatal,Outdoors","Address(address_line0=, address_line1=13 Mercer Street, address_line2=, city=London, state=, zip_code=WC2H 9QJ)",56024,Yogarise ,Covent Garden,5000+,4.7036967
ldn-physio-london,Massage,"Address(address_line0=at The Refinery, address_line1=14 Collent Street, address_line2=, city=London, state=, zip_code=E9 6SG)",50589,LDN PHYSIO,,100+,4.822222
primas-medispa-london,"Facial,Massage","Address(address_line0=, address_line1=6 Ludgate Square , address_line2=, city=London, state=, zip_code=EC4M 7AS)",60969,Primas MediSpa,,100+,4.728324
bellissima-treatments-ltd-london,"Facial,Pedicure,Massage,Manicure","Address(address_line0=, address_line1=5 Westbury Parade, address_line2=, city=London, state=, zip_code=SW12 9DZ)",56848,Bellissima Treatments Ltd,Clapham,100+,4.7225804
boom-cycle-holborn-london,Cycling,"Address(address_line0=, address_line1=16 Procter St, address_line2=, city=London, state=, zip_code=WC1V 6NX)",26935,Boom Cycle,Holborn,5000+,4.625446
mr-salus-sporting-lab-london,Sports recovery,"Address(address_line0=, address_line1=18 King William Street, address_line2=, city=London, state=, zip_code=EC4N 7BP)",50511,Mr Salus Sporting Lab,Monument,100+,4.9327216
boxdbmadrid,"Low-credit livestreams,Strength Training,Livestream strength training","Address(address_line0=, address_line1=8 Calle Negras, address_line2=, city=Madrid, state=, zip_code=28015)",60360,BOXDBMADRID,,100+,4.9315896
yagoy-pijp-amsterdam,"Yoga,Prenatal","Address(address_line0=, address_line1=33 Karel du Jardinstraat , address_line2=, city=Amsterdam, state=, zip_code=1072 SG)",52756,Yagoy,,5000+,4.6148725
pilates-circuit-london,"Low-credit livestreams,Pilates,Livestream pilates","Address(address_line0=, address_line1=63 Wandsworth High Street, address_line2=, city=London, state=, zip_code=SW18 2PT)",57079,Pilates Circuit,,1000+,4.826067
111-cryo-london,Cryotherapy,"Address(address_line0=, address_line1=109-125 Knightsbridge Harvey Nichols, address_line2=, city=London, state=, zip_code=SW1X 7RJ)",51345,111 CRYO,Knightsbridge,100+,4.7251186
down-to-earth-islington-essex-road-london,"Yoga,Livestream yoga","Address(address_line0=, address_line1=308 Essex Road, address_line2=, city=London, state=, zip_code=N1 3AX)",48596,Down to Earth ,Highbury / Islington,5000+,4.7069535
unwinding-healing-london,Massage,"Address(address_line0=null, address_line1=23 Hemsworth Court, address_line2=null, city=London, state=null, zip_code=N1 5LA)",61076,Unwinding Healing,Highgate,60,4.9666667
fierce-grace-city-london,"Pilates,Strength Training,Yoga,Cycling","Address(address_line0=, address_line1=53-55 East Rd, address_line2=Hoxton, city=London, state=, zip_code=N1 6AH)",26818,Fierce Grace,Old Street,5000+,4.5883183
hot-yoga-copenhagen-city-center,Yoga,"Address(address_line0=, address_line1=11 Badstuestræde, address_line2=, city=Copenhagen, state=, zip_code=1209)",57125,Hot Yoga Copenhagen,,100+,4.7061224
boom-cycle-monument-london,Cycling,"Address(address_line0=, address_line1=8 Lombard Ct, address_line2=, city=London, state=, zip_code=EC3V 9BJ)",38223,Boom Cycle,Monument,5000+,4.6249547
fighter-fit-london,Boxing,"Address(address_line0=, address_line1=Hoxton Square 2-4 rufus street , address_line2=, city=London, state=, zip_code=N1 6PE)",36749,Fighter Fit,Shoreditch,1000+,4.894478
shc-gothersgade-copenhagen,"Boxing,Strength Training,Martial Arts","Address(address_line0=, address_line1=Gothersgade 14, 2 Sal, address_line2=, city=Copenhagen, state=, zip_code=1123)",57059,SHC,,100+,4.67706
ritual-gym-azca-madrid,"Free livestreams,Low-credit livestreams,Strength Training","Address(address_line0=, address_line1=12 Calle de Orense, address_line2=, city=Madrid, state=, zip_code=28020)",63032,Ritual Gym | Azca,,100+,4.9491096
bamboo-wellness-london,"Low-credit livestreams,Yoga,Outdoors,Livestream yoga","Address(address_line0=, address_line1=177 Wandsworth High Street, address_line2=Wandsworth, city=London, state=, zip_code=SW18 4JE)",53021,Bamboo Wellness,Wandsworth,1000+,4.7798243
images-london-clapham-common,"Facial,Pedicure,Manicure","Address(address_line0=null, address_line1=7 The Pavement, address_line2=null, city=London, state=null, zip_code=SW4 0HY)",62419,IMAGES London ,Clapham,100+,4.7711864
fine-to-fabulous-hove,,"Address(address_line0=, address_line1=11 Richardson Road, address_line2=, city=Hove, state=, zip_code=BN3 5RB)",49098,Fine to Fabulous,,100+,4.819797
tempo-pilates-e1-london,Pilates,"Address(address_line0=, address_line1=Cygnet St, address_line2=, city=London, state=, zip_code=E1 6GW)",26778,Tempo Pilates | E1,Shoreditch,5000+,4.7421103
bangkok-beauty-salon-and-spa-amsterdam,"Facial,Massage","Address(address_line0=, address_line1=Albert Cuypstraat 16, address_line2=, city=Amsterdam, state=, zip_code=1072 CT)",62909,Bangkok Beauty Salon & Spa,,5000+,4.6931677
lumi-power-yoga-london,"Yoga,Livestream yoga","Address(address_line0=null, address_line1=121 King St, address_line2=, city=London, state=LND, zip_code=W6 9JG)",26784,Lumi Power Yoga,Hammersmith,5000+,4.751706
juice-brothers-herengracht-amsterdam,Food and Drink,"Address(address_line0=, address_line1=Herengracht 245A, address_line2=, city=Amsterdam, state=, zip_code=1016BH)",68322,Juice Brothers,,1000+,4.805588
mojo-london,"Low-credit livestreams,Barre,Pilates,Livestream pilates,Yoga","Address(address_line0=149a Clapham High street, address_line1=Clapham Common, address_line2=null, city=London, state=null, zip_code=SW4 7SS)",27007,Mojo,Clapham,5000+,4.545503
the-louisa-drake-method-studio-fitzrovia-london,Barre,"Address(address_line0=, address_line1=10 Mortimer St, address_line2=, city=London, state=LND, zip_code=W1T 3JJ)",37501,The Louisa Drake Method Studio,Fitzrovia,5000+,4.790808
ekah-brighton-hove,"Yoga,Livestream yoga","Address(address_line0=, address_line1=Kendall House Brunswick Street East, address_line2=, city=Hove, state=, zip_code=BN3 1AW)",53006,Ekah,,1000+,4.8364677
face-place-harvey-nichols-knightsbridge-london,,"Address(address_line0=null, address_line1=109-125 Knightsbridge, Belgravia, address_line2=null, city=London, state=null, zip_code=SW1X 7RJ)",70337,Face Place ,Belgravia,100+,4.6936936
hiitgym-west-hampstead-london,"Livestream HIIT,Strength Training,Livestream strength training","Address(address_line0=, address_line1=198 Broadhurst Gardens, address_line2=, city=London, state=, zip_code=NW6 3AY)",28192,HIITGym,West Hampstead,5000+,4.6241336
fit-club-studios-london,Gym Time,"Address(address_line0=, address_line1=1-3 Totteridge Ln, address_line2=, city=London, state=LND, zip_code=N20 0EX)",38946,Fit Club Studios,Barnet,1000+,4.8074226
moreton-place-london,"Facial,Massage","Address(address_line0=, address_line1=40 Moreton St., address_line2=, city=London, state=, zip_code=SW1V 2PB)",61020,Moreton Place,Pimlico,91,4.835165
butchers-lab-copenhagen,"Gym Time,Strength Training","Address(address_line0=, address_line1=Staldgade 22, address_line2=, city=Copenhagen, state=, zip_code=1699)",62970,Butcher's Lab,,100+,4.7477064
spinworks-london,Cycling,"Address(address_line0=null, address_line1=38 Balham Hill, address_line2=null, city=London, state=null, zip_code=SW12 9EL)",38960,SpinWorks,Balham,5000+,4.6879225
battersea-yoga-london,"Low-credit livestreams,Yoga,Livestream yoga","Address(address_line0=, address_line1=Kite Yard, address_line2=Cambridge Road, city=London, state=, zip_code=SW11 4TA)",27869,Battersea Yoga,Battersea,5000+,4.7237325
de-nieuwe-yogaschool-amsterdam,"Free livestreams,Livestream meditation,Low-credit livestreams,Livestream prenatal,Livestream barre,Livestream HIIT,Pilates,Livestream pilates,Yoga,Livestream strength training,Livestream cycling,Livestream stretching,Livestream boxing,Livestream experiences,Livestream yoga,Livestream dance","Address(address_line0=, address_line1=Laurierstraat 109, address_line2=, city=Amsterdam, state=, zip_code=1016 PL)",51736,De Nieuwe Yogaschool,,5000+,4.564573
3tribes-borough-london,"Barre,Strength Training,Yoga","Address(address_line0=null, address_line1=Unit 1 Brandon House,  180 Borough High Street, address_line2=null, city=London, state=null, zip_code=SE1 1LB)",55324,3Tribes - Borough,Borough,1000+,4.706357
one-ldn-imperial-wharf-london,"Gym Time,Strength Training","Address(address_line0=, address_line1=The Blvd, address_line2=, city=London, state=LND, zip_code=SW6 2UB)",36065,ONE LDN (Imperial Wharf),Fulham,5000+,4.670825
guts-and-glory-fitness-london,Strength Training,"Address(address_line0=, address_line1=10 Lombard road, address_line2=cremorne bridge, arch 9, city=London, state=, zip_code=SW11 3FU)",42837,Guts And Glory Fitness,Battersea,1000+,4.864549
lacquered-stripped-london,"Haircut,Pedicure,Massage,Brows,Blowout,Manicure","Address(address_line0=null, address_line1=7 Porchester Place,, address_line2=null, city=London, state=null, zip_code=W2 2BS)",78781,Lacquered + Stripped,Paddington,100+,4.854839
landr-spa-london,Massage,"Address(address_line0=, address_line1=Basement 175, Tottenham Court Road, address_line2=, city=London, state=, zip_code=W1T 7NX)",60238,L&R Spa,Bloomsbury,100+,4.5648646
hot-flow-yoga-jordaan-amsterdam,"Low-credit livestreams,Yoga,Outdoors,Livestream yoga","Address(address_line0=, address_line1=Prinsengracht 489, address_line2=, city=Amsterdam, state=, zip_code=1016 HP)",52191,Hot Flow Yoga,,5000+,4.6538377
freezlab-amsterdam,Cryotherapy,"Address(address_line0=, address_line1=Olympisch Stadion 36, address_line2=, city=Amsterdam, state=, zip_code=1076 DE)",52292,Freezlab,,5000+,4.800922
the-foundry-old-street-london,"Boxing,Strength Training,Cycling","Address(address_line0=, address_line1=227 City Rd, address_line2=, city=London, state=, zip_code=EC1V 1JT)",36737,The Foundry,Shoreditch,5000+,4.8122716
velo-cycle-studio-de-pijp-amsterdam,Cycling,"Address(address_line0=, address_line1=Albert Cuypstraat 35, address_line2=, city=Amsterdam, state=, zip_code=1072 CT)",81853,Velo Cycle Studio,,5000+,4.7084107
bikram-yoga-oslo,"Pilates,Yoga,Strength Training","Address(address_line0=, address_line1=Grønnegata 10, address_line2=, city=Oslo, state=, zip_code=0350)",63286,Bikram Yoga Oslo,,500+,4.629676
movin-london,"Rowing,Strength Training,Cycling","Address(address_line0=, address_line1=86 Delancey Street, address_line2=, city=London, state=, zip_code=NW1 7SA)",45553,MOVIN london,Camden Town,5000+,4.856381
physio-ldn-moorgate-clinic-london,"Cupping,Acupuncture,Massage","Address(address_line0=Light Centre Moorgate, address_line1=114 London Wall, address_line2=null, city=London, state=null, zip_code=EC2M 5QA)",51602,Physio LDN,,100+,4.858156
power-yoga-copenhagen-christianshavn,Yoga,"Address(address_line0=, address_line1=Strandgade 36D, 2. sal, address_line2=, city=Christianshavn, state=, zip_code=1401)",56831,Power Yoga Copenhagen,,500+,4.621514
beta-boulders-copenhagen,"Yoga,Strength Training,Rock Climbing","Address(address_line0=null, address_line1=Kastanie Allé 8, Vanløse, address_line2=null, city=Copenhagen, state=null, zip_code=2720)",68830,Beta Boulders Copenhagen,,100+,4.7706423
embody-wellness-london,"Barre,Pilates,Yoga","Address(address_line0=, address_line1=10 St George Wharf, address_line2=Unit 9, city=London, state=, zip_code=SW8 2LE)",26848,Embody Wellness,Vauxhall,5000+,4.6513844
house-of-wisdom-london,"Meditation,Yoga,Sports recovery,Martial Arts","Address(address_line0=null, address_line1=350 Euston Road, address_line2=null, city=London, state=null, zip_code=NW1 3AX)",83784,House Of Wisdom,Fitzrovia,100+,4.78341
yogarise-streatham-london,"Yoga,Prenatal","Address(address_line0=, address_line1=24-26 the high parade  Streatham High Road, address_line2=, city=London, state=, zip_code=SW16 1EX)",48604,Yogarise ,Streatham,1000+,4.7256703
the-conscious-club-amsterdam,"Livestream prenatal,Boxing,Yoga,Livestream boxing,Prenatal,Martial Arts,Livestream yoga","Address(address_line0=, address_line1=142 Lauriergracht, address_line2=, city=Amsterdam, state=, zip_code=1016 RT)",56035,The Conscious Club,,5000+,4.6075964
triyoga-chelsea-london,"Pilates,Yoga","Address(address_line0=null, address_line1=372 King's Rd, address_line2=null, city=London, state=null, zip_code=SW3 5UZ)",26865,triyoga,Chelsea,5000+,4.6091614
